weapon_class,weapon_damage,weapon_cooldownAfterLastBullet,weapon_reloadTime,weapon_ammo,weapon_projectile_speed,weapon_projectile_range,weapon_projectile_spawn_delay_after_shot,CollectionID,StarLevel,IsNFT,level,name
Elemental,208.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,2,True,14,Dragonbreath
Elemental,234.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,3,True,14,Dragonbreath
Elemental,260.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,4,True,14,Dragonbreath
Elemental,286.0,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,5,True,14,Dragonbreath
Elemental,373.74999999999994,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,6,True,14,Dragonbreath
Precision,1725.0,1.0,3.0,2,11.0,8.5,0.13,Mythical,1,True,14,Skybreaker
Precision,1881.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,2,True,14,Skybreaker
Precision,2063.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,3,True,14,Skybreaker
Precision,2297.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,4,True,14,Skybreaker
Precision,2505.0,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,5,True,14,Skybreaker
Precision,3403.9999999999995,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,6,True,14,Skybreaker
Explosive,1716.0,0.5,2.7,2,11.5,9.0,0.0,Mythical,1,True,14,Hellfire Launcher
Explosive,1885.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,2,True,14,Hellfire Launcher
Explosive,1976.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,3,True,14,Hellfire Launcher
Explosive,2236.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,4,True,14,Hellfire Launcher
Explosive,2496.0,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,5,True,14,Hellfire Launcher
Explosive,3333.85,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,6,True,14,Hellfire Launcher
Automatic,354.0,0.05,0.15,80,22.0,10.0,0.2,Mythical,1,True,14,Titan Shredder
Automatic,406.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,2,True,14,Titan Shredder
Automatic,458.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,3,True,14,Titan Shredder
Automatic,510.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,4,True,14,Titan Shredder
Automatic,562.0,0.05,0.06,80,22.0,10.0,0.2,Mythical,5,True,14,Titan Shredder
Automatic,810.7499999999999,0.05,0.06,80,22.0,10.0,0.2,Mythical,6,True,14,Titan Shredder
Spread,1510.0,1.0,3.0,3,3.35,8.0,0.13,Mythical,1,True,14,Helios Cannon
Spread,1640.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,2,True,14,Helios Cannon
Spread,1770.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,3,True,14,Helios Cannon
Spread,1913.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,4,True,14,Helios Cannon
Spread,2251.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,5,True,14,Helios Cannon
Spread,2902.6,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,6,True,14,Helios Cannon
Precision,1260.0,0.75,2.4,2,12.0,10.0,0.1,Mythical,1,True,14,Wrath Of Artemis
Precision,1390.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,2,True,14,Wrath Of Artemis
Precision,1520.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,3,True,14,Wrath Of Artemis
Precision,1650.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,4,True,14,Wrath Of Artemis
Precision,1845.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,5,True,14,Wrath Of Artemis
Precision,2346.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,6,True,14,Wrath Of Artemis
Spread,2480.0,0.65,2.1,3,14.0,9.0,0.1,Default,1,False,15,Boomstick
Spread,2720.0,0.65,2.1,3,14.0,9.0,0.1,Default,2,False,15,Boomstick
Spread,2860.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,3,False,15,Boomstick
Spread,3000.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,4,False,15,Boomstick
Spread,3210.0,0.65,1.89,3,15.400000000000002,9.0,0.1,Default,5,False,15,Boomstick
Spread,3420.0,0.65,1.89,3,15.400000000000002,9.75,0.1,Default,6,False,15,Boomstick
Spread,2648.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,1,True,15,Boomstick-X
Spread,2916.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,2,True,15,Boomstick-X
Spread,3042.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,3,True,15,Boomstick-X
Spread,3238.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,4,True,15,Boomstick-X
Spread,3490.0,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,5,True,15,Boomstick-X
Spread,4198.68,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,6,True,15,Boomstick-X
Automatic,1980.0,0.2,2.75,3,14.0,10.0,0.0,Default,1,False,15,Blaster
Automatic,2200.0,0.2,2.75,3,14.0,10.0,0.0,Default,2,False,15,Blaster
Automatic,2340.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,3,False,15,Blaster
Automatic,2480.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,4,False,15,Blaster
Automatic,2690.0,0.2,2.4749999999999996,3,15.400000000000002,10.0,0.0,Default,5,False,15,Blaster
Automatic,2900.0,0.2,2.4749999999999996,3,15.400000000000002,11.0,0.0,Default,6,False,15,Blaster
Automatic,2120.0,0.2,2.75,3,14.0,10.0,0.0,Arsenal-X,1,True,15,Blaster-X
Automatic,2260.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,2,True,15,Blaster-X
Automatic,2400.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,3,True,15,Blaster-X
Automatic,2540.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,4,True,15,Blaster-X
Automatic,3120.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,5,True,15,Blaster-X
Automatic,3681.6,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,6,True,15,Blaster-X
Explosive,1410.0,1.0,3.0,3,3.35,8.0,0.13,Default,1,False,15,Mortar Gun
Explosive,1596.0,1.0,3.0,3,3.35,8.0,0.13,Default,2,False,15,Mortar Gun
Explosive,1736.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,3,False,15,Mortar Gun
Explosive,1876.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,4,False,15,Mortar Gun
Explosive,2016.0,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,5,False,15,Mortar Gun
Explosive,2263.8,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,6,False,15,Mortar Gun
Explosive,1480.0,1.0,3.0,3,3.35,8.0,0.13,Arsenal-X,1,True,15,Mortar Gun X
Explosive,1564.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,2,True,15,Mortar Gun X
Explosive,1676.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,3,True,15,Mortar Gun X
Explosive,1900.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,4,True,15,Mortar Gun X
Explosive,2138.0,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,5,True,15,Mortar Gun X
Explosive,2620.32,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,6,True,15,Mortar Gun X
Elemental,1280.0,0.5,2.7,2,10.0,9.0,0.2,Default,1,False,15,Tesla Gun
Elemental,1420.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,2,False,15,Tesla Gun
Elemental,1690.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,3,False,15,Tesla Gun
Elemental,1830.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,4,False,15,Tesla Gun
Elemental,1970.0,0.5,2.0655,2,10.0,9.0,0.2,Default,5,False,15,Tesla Gun
Elemental,2110.0,0.5,2.0655,2,10.0,9.5,0.2,Default,6,False,15,Tesla Gun
Elemental,1420.0,0.5,2.7,2,10.0,9.0,0.2,Arsenal-X,1,True,15,Tesla Gun X
Elemental,1560.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,2,True,15,Tesla Gun X
Elemental,1700.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,3,True,15,Tesla Gun X
Elemental,1840.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,4,True,15,Tesla Gun X
Elemental,2320.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,5,True,15,Tesla Gun X
Elemental,2782.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,6,True,15,Tesla Gun X
Precision,1380.0,0.75,2.0,2,13.2,10.0,0.1,Default,1,False,15,Railgun
Precision,1520.0,0.75,2.0,2,13.2,10.0,0.1,Default,2,False,15,Railgun
Precision,1660.0,0.75,2.0,2,14.52,10.0,0.1,Default,3,False,15,Railgun
Precision,1800.0,0.75,2.0,2,14.52,10.0,0.1,Default,4,False,15,Railgun
Precision,2010.0,0.75,1.7999999999999998,2,14.52,10.0,0.1,Default,5,False,15,Railgun
Precision,2220.0,0.75,1.7999999999999998,2,14.52,10.5,0.1,Default,6,False,15,Railgun
Precision,1450.0,0.75,2.0,2,13.2,10.0,0.1,Arsenal-X,1,True,15,Railgun-X
Precision,1548.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,2,True,15,Railgun-X
Precision,1716.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,3,True,15,Railgun-X
Precision,1912.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,4,True,15,Railgun-X
Precision,2136.0,0.75,2.0,2,15.179999999999998,10.5,0.1,Arsenal-X,5,True,15,Railgun-X
Precision,2472.0,0.75,2.0,2,15.179999999999998,11.0,0.1,Arsenal-X,6,True,15,Railgun-X
Elemental,186.0,0.05,0.1,65,10.0,9.0,0.2,Mythical,1,True,15,Dragonbreath
Elemental,214.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,2,True,15,Dragonbreath
Elemental,242.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,3,True,15,Dragonbreath
Elemental,270.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,4,True,15,Dragonbreath
Elemental,298.0,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,5,True,15,Dragonbreath
Elemental,390.99999999999994,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,6,True,15,Dragonbreath
Precision,1750.0,1.0,3.0,2,11.0,8.5,0.13,Mythical,1,True,15,Skybreaker
Precision,1918.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,2,True,15,Skybreaker
Precision,2114.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,3,True,15,Skybreaker
Precision,2366.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,4,True,15,Skybreaker
Precision,2590.0,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,5,True,15,Skybreaker
Precision,3541.9999999999995,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,6,True,15,Skybreaker
Explosive,1748.0,0.5,2.7,2,11.5,9.0,0.0,Mythical,1,True,15,Hellfire Launcher
Explosive,1930.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,2,True,15,Hellfire Launcher
Explosive,2028.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,3,True,15,Hellfire Launcher
Explosive,2308.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,4,True,15,Hellfire Launcher
Explosive,2588.0,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,5,True,15,Hellfire Launcher
Explosive,3475.2999999999997,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,6,True,15,Hellfire Launcher
Automatic,362.0,0.05,0.15,80,22.0,10.0,0.2,Mythical,1,True,15,Titan Shredder
Automatic,418.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,2,True,15,Titan Shredder
Automatic,474.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,3,True,15,Titan Shredder
Automatic,530.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,4,True,15,Titan Shredder
Automatic,586.0,0.05,0.06,80,22.0,10.0,0.2,Mythical,5,True,15,Titan Shredder
Automatic,850.9999999999999,0.05,0.06,80,22.0,10.0,0.2,Mythical,6,True,15,Titan Shredder
Spread,1530.0,1.0,3.0,3,3.35,8.0,0.13,Mythical,1,True,15,Helios Cannon
Spread,1670.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,2,True,15,Helios Cannon
Spread,1810.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,3,True,15,Helios Cannon
Spread,1964.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,4,True,15,Helios Cannon
Spread,2328.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,5,True,15,Helios Cannon
Spread,3015.2999999999997,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,6,True,15,Helios Cannon
Precision,1280.0,0.75,2.4,2,12.0,10.0,0.1,Mythical,1,True,15,Wrath Of Artemis
Precision,1420.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,2,True,15,Wrath Of Artemis
Precision,1560.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,3,True,15,Wrath Of Artemis
Precision,1700.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,4,True,15,Wrath Of Artemis
Precision,1910.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,5,True,15,Wrath Of Artemis
Precision,2438.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,6,True,15,Wrath Of Artemis
Spread,2500.0,0.65,2.1,3,14.0,9.0,0.1,Default,1,False,16,Boomstick
Spread,2750.0,0.65,2.1,3,14.0,9.0,0.1,Default,2,False,16,Boomstick
Spread,2900.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,3,False,16,Boomstick
Spread,3050.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,4,False,16,Boomstick
Spread,3275.0,0.65,1.89,3,15.400000000000002,9.0,0.1,Default,5,False,16,Boomstick
Spread,3500.0,0.65,1.89,3,15.400000000000002,9.75,0.1,Default,6,False,16,Boomstick
Spread,2680.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,1,True,16,Boomstick-X
Spread,2960.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,2,True,16,Boomstick-X
Spread,3095.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,3,True,16,Boomstick-X
Spread,3305.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,4,True,16,Boomstick-X
Spread,3575.0,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,5,True,16,Boomstick-X
Spread,4322.8,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,6,True,16,Boomstick-X
Automatic,2000.0,0.2,2.75,3,14.0,10.0,0.0,Default,1,False,16,Blaster
Automatic,2230.0,0.2,2.75,3,14.0,10.0,0.0,Default,2,False,16,Blaster
Automatic,2380.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,3,False,16,Blaster
Automatic,2530.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,4,False,16,Blaster
Automatic,2755.0,0.2,2.4749999999999996,3,15.400000000000002,10.0,0.0,Default,5,False,16,Blaster
Automatic,2980.0,0.2,2.4749999999999996,3,15.400000000000002,11.0,0.0,Default,6,False,16,Blaster
Automatic,2150.0,0.2,2.75,3,14.0,10.0,0.0,Arsenal-X,1,True,16,Blaster-X
Automatic,2300.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,2,True,16,Blaster-X
Automatic,2450.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,3,True,16,Blaster-X
Automatic,2600.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,4,True,16,Blaster-X
Automatic,3200.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,5,True,16,Blaster-X
Automatic,3796.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,6,True,16,Blaster-X
Explosive,1425.0,1.0,3.0,3,3.35,8.0,0.13,Default,1,False,16,Mortar Gun
Explosive,1620.0,1.0,3.0,3,3.35,8.0,0.13,Default,2,False,16,Mortar Gun
Explosive,1770.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,3,False,16,Mortar Gun
Explosive,1920.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,4,False,16,Mortar Gun
Explosive,2070.0,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,5,False,16,Mortar Gun
Explosive,2331.0,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,6,False,16,Mortar Gun
Explosive,1500.0,1.0,3.0,3,3.35,8.0,0.13,Arsenal-X,1,True,16,Mortar Gun X
Explosive,1590.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,2,True,16,Mortar Gun X
Explosive,1710.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,3,True,16,Mortar Gun X
Explosive,1950.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,4,True,16,Mortar Gun X
Explosive,2205.0,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,5,True,16,Mortar Gun X
Explosive,2719.2000000000003,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,6,True,16,Mortar Gun X
Elemental,1300.0,0.5,2.7,2,10.0,9.0,0.2,Default,1,False,16,Tesla Gun
Elemental,1450.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,2,False,16,Tesla Gun
Elemental,1730.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,3,False,16,Tesla Gun
Elemental,1880.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,4,False,16,Tesla Gun
Elemental,2030.0,0.5,2.0655,2,10.0,9.0,0.2,Default,5,False,16,Tesla Gun
Elemental,2180.0,0.5,2.0655,2,10.0,9.5,0.2,Default,6,False,16,Tesla Gun
Elemental,1450.0,0.5,2.7,2,10.0,9.0,0.2,Arsenal-X,1,True,16,Tesla Gun X
Elemental,1600.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,2,True,16,Tesla Gun X
Elemental,1750.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,3,True,16,Tesla Gun X
Elemental,1900.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,4,True,16,Tesla Gun X
Elemental,2400.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,5,True,16,Tesla Gun X
Elemental,2889.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,6,True,16,Tesla Gun X
Precision,1400.0,0.75,2.0,2,13.2,10.0,0.1,Default,1,False,16,Railgun
Precision,1550.0,0.75,2.0,2,13.2,10.0,0.1,Default,2,False,16,Railgun
Precision,1700.0,0.75,2.0,2,14.52,10.0,0.1,Default,3,False,16,Railgun
Precision,1850.0,0.75,2.0,2,14.52,10.0,0.1,Default,4,False,16,Railgun
Precision,2075.0,0.75,1.7999999999999998,2,14.52,10.0,0.1,Default,5,False,16,Railgun
Precision,2300.0,0.75,1.7999999999999998,2,14.52,10.5,0.1,Default,6,False,16,Railgun
Precision,1475.0,0.75,2.0,2,13.2,10.0,0.1,Arsenal-X,1,True,16,Railgun-X
Precision,1580.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,2,True,16,Railgun-X
Precision,1760.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,3,True,16,Railgun-X
Precision,1970.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,4,True,16,Railgun-X
Precision,2210.0,0.75,2.0,2,15.179999999999998,10.5,0.1,Arsenal-X,5,True,16,Railgun-X
Precision,2570.0,0.75,2.0,2,15.179999999999998,11.0,0.1,Arsenal-X,6,True,16,Railgun-X
Elemental,190.0,0.05,0.1,65,10.0,9.0,0.2,Mythical,1,True,16,Dragonbreath
Elemental,220.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,2,True,16,Dragonbreath
Elemental,250.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,3,True,16,Dragonbreath
Elemental,280.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,4,True,16,Dragonbreath
Elemental,310.0,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,5,True,16,Dragonbreath
Elemental,408.24999999999994,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,6,True,16,Dragonbreath
Precision,1775.0,1.0,3.0,2,11.0,8.5,0.13,Mythical,1,True,16,Skybreaker
Precision,1955.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,2,True,16,Skybreaker
Precision,2165.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,3,True,16,Skybreaker
Precision,2435.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,4,True,16,Skybreaker
Precision,2675.0,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,5,True,16,Skybreaker
Precision,3679.9999999999995,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,6,True,16,Skybreaker
Explosive,1780.0,0.5,2.7,2,11.5,9.0,0.0,Mythical,1,True,16,Hellfire Launcher
Explosive,1975.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,2,True,16,Hellfire Launcher
Explosive,2080.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,3,True,16,Hellfire Launcher
Explosive,2380.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,4,True,16,Hellfire Launcher
Explosive,2680.0,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,5,True,16,Hellfire Launcher
Explosive,3616.7499999999995,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,6,True,16,Hellfire Launcher
Automatic,370.0,0.05,0.15,80,22.0,10.0,0.2,Mythical,1,True,16,Titan Shredder
Automatic,430.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,2,True,16,Titan Shredder
Automatic,490.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,3,True,16,Titan Shredder
Automatic,550.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,4,True,16,Titan Shredder
Automatic,610.0,0.05,0.06,80,22.0,10.0,0.2,Mythical,5,True,16,Titan Shredder
Automatic,891.2499999999999,0.05,0.06,80,22.0,10.0,0.2,Mythical,6,True,16,Titan Shredder
Spread,1550.0,1.0,3.0,3,3.35,8.0,0.13,Mythical,1,True,16,Helios Cannon
Spread,1700.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,2,True,16,Helios Cannon
Spread,1850.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,3,True,16,Helios Cannon
Spread,2015.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,4,True,16,Helios Cannon
Spread,2405.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,5,True,16,Helios Cannon
Spread,3127.9999999999995,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,6,True,16,Helios Cannon
Precision,1300.0,0.75,2.4,2,12.0,10.0,0.1,Mythical,1,True,16,Wrath Of Artemis
Precision,1450.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,2,True,16,Wrath Of Artemis
Precision,1600.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,3,True,16,Wrath Of Artemis
Precision,1750.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,4,True,16,Wrath Of Artemis
Precision,1975.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,5,True,16,Wrath Of Artemis
Precision,2530.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,6,True,16,Wrath Of Artemis
Spread,2520.0,0.65,2.1,3,14.0,9.0,0.1,Default,1,False,17,Boomstick
Spread,2780.0,0.65,2.1,3,14.0,9.0,0.1,Default,2,False,17,Boomstick
Spread,2940.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,3,False,17,Boomstick
Spread,3100.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,4,False,17,Boomstick
Spread,3340.0,0.65,1.89,3,15.400000000000002,9.0,0.1,Default,5,False,17,Boomstick
Spread,3580.0,0.65,1.89,3,15.400000000000002,9.75,0.1,Default,6,False,17,Boomstick
Spread,2712.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,1,True,17,Boomstick-X
Spread,3004.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,2,True,17,Boomstick-X
Spread,3148.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,3,True,17,Boomstick-X
Spread,3372.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,4,True,17,Boomstick-X
Spread,3660.0,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,5,True,17,Boomstick-X
Spread,4446.92,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,6,True,17,Boomstick-X
Automatic,2020.0,0.2,2.75,3,14.0,10.0,0.0,Default,1,False,17,Blaster
Automatic,2260.0,0.2,2.75,3,14.0,10.0,0.0,Default,2,False,17,Blaster
Automatic,2420.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,3,False,17,Blaster
Automatic,2580.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,4,False,17,Blaster
Automatic,2820.0,0.2,2.4749999999999996,3,15.400000000000002,10.0,0.0,Default,5,False,17,Blaster
Automatic,3060.0,0.2,2.4749999999999996,3,15.400000000000002,11.0,0.0,Default,6,False,17,Blaster
Automatic,2180.0,0.2,2.75,3,14.0,10.0,0.0,Arsenal-X,1,True,17,Blaster-X
Automatic,2340.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,2,True,17,Blaster-X
Automatic,2500.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,3,True,17,Blaster-X
Automatic,2660.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,4,True,17,Blaster-X
Automatic,3280.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,5,True,17,Blaster-X
Automatic,3910.4,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,6,True,17,Blaster-X
Explosive,1440.0,1.0,3.0,3,3.35,8.0,0.13,Default,1,False,17,Mortar Gun
Explosive,1644.0,1.0,3.0,3,3.35,8.0,0.13,Default,2,False,17,Mortar Gun
Explosive,1804.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,3,False,17,Mortar Gun
Explosive,1964.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,4,False,17,Mortar Gun
Explosive,2124.0,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,5,False,17,Mortar Gun
Explosive,2398.2000000000003,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,6,False,17,Mortar Gun
Explosive,1520.0,1.0,3.0,3,3.35,8.0,0.13,Arsenal-X,1,True,17,Mortar Gun X
Explosive,1616.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,2,True,17,Mortar Gun X
Explosive,1744.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,3,True,17,Mortar Gun X
Explosive,2000.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,4,True,17,Mortar Gun X
