weapon_class,weapon_damage,weapon_cooldownAfterLastBullet,weapon_reloadTime,weapon_ammo,weapon_projectile_speed,weapon_projectile_range,weapon_projectile_spawn_delay_after_shot,ID,CollectionID,StarLevel,IsNFT,level
Automatic,2640.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,8
Automatic,2880.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,8
Explosive,1320.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,8
Explosive,1452.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,8
Explosive,1532.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,8
Explosive,1612.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,8
Explosive,1692.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star5,Default,5,False,8
Explosive,1772.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star6,Default,6,False,8
Explosive,1360.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star1,Arsenal-X,1,True,8
Explosive,1408.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star2,Arsenal-X,2,True,8
Explosive,1472.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star3,Arsenal-X,3,True,8
Explosive,1600.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star4,Arsenal-X,4,True,8
Explosive,1736.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star5,Arsenal-X,5,True,8
Explosive,1968.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star6,Arsenal-X,6,True,8
Elemental,1160.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star1,Default,1,False,8
Elemental,1240.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star2,Default,2,False,8
Elemental,1450.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star3,Default,3,False,8
Elemental,1530.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star4,Default,4,False,8
Elemental,1610.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star5,Default,5,False,8
Elemental,1690.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Default_Star6,Default,6,False,8
Elemental,1240.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Arsenal-X_Star1,Arsenal-X,1,True,8
Elemental,1320.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star2,Arsenal-X,2,True,8
Elemental,1400.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star3,Arsenal-X,3,True,8
Elemental,1480.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star4,Arsenal-X,4,True,8
Elemental,1840.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star5,Arsenal-X,5,True,8
Elemental,2000.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star6,Arsenal-X,6,True,8
Precision,1260.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star1,Default,1,False,8
Precision,1340.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star2,Default,2,False,8
Precision,1420.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star3,Default,3,False,8
Precision,1500.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star4,Default,4,False,8
Precision,1620.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star5,Default,5,False,8
Precision,1740.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Default_Star6,Default,6,False,8
Precision,1300.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Arsenal-X_Star1,Arsenal-X,1,True,8
Precision,1356.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star2,Arsenal-X,2,True,8
Precision,1452.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star3,Arsenal-X,3,True,8
Precision,1564.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star4,Arsenal-X,4,True,8
Precision,1692.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star5,Arsenal-X,5,True,8
Precision,1884.0,0.75,2.0,2,13.2,11.0,0.1,WeaponType_RailGun_Arsenal-X_Star6,Arsenal-X,6,True,8
Elemental,162.0,0.05,0.1,65,10.0,9.0,0.2,WeaponType_Flamer_Mythical_Star1,Mythical,1,True,8
Elemental,178.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star2,Mythical,2,True,8
Elemental,194.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star3,Mythical,3,True,8
Elemental,210.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star4,Mythical,4,True,8
Elemental,226.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star5,Mythical,5,True,8
Elemental,250.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star6,Mythical,6,True,8
Precision,1600.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star1,Mythical,1,True,8
Precision,1696.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star2,Mythical,2,True,8
Precision,1808.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star3,Mythical,3,True,8
Precision,1952.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star4,Mythical,4,True,8
Precision,2080.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star5,Mythical,5,True,8
Precision,2360.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star6,Mythical,6,True,8
Explosive,1556.0,0.5,2.7,2,11.5,9.0,0.0,WeaponType_RocketLauncher_Mythical_Star1,Mythical,1,True,8
Explosive,1660.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star2,Mythical,2,True,8
Explosive,1716.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star3,Mythical,3,True,8
Explosive,1876.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star4,Mythical,4,True,8
Explosive,2036.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star5,Mythical,5,True,8
Explosive,2284.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star6,Mythical,6,True,8
Automatic,314.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star1,Mythical,1,True,8
Automatic,346.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star2,Mythical,2,True,8
Automatic,378.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star3,Mythical,3,True,8
Automatic,410.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star4,Mythical,4,True,8
Automatic,442.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star5,Mythical,5,True,8
Automatic,530.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star6,Mythical,6,True,8
Spread,1410.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star1,Mythical,1,True,8
Spread,1490.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star2,Mythical,2,True,8
Spread,1570.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star3,Mythical,3,True,8
Spread,1658.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star4,Mythical,4,True,8
Spread,1866.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star5,Mythical,5,True,8
Spread,2034.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star6,Mythical,6,True,8
Precision,1160.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star1,Mythical,1,True,8
Precision,1240.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star2,Mythical,2,True,8
Precision,1320.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star3,Mythical,3,True,8
Precision,1400.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star4,Mythical,4,True,8
Precision,1520.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star5,Mythical,5,True,8
Precision,1640.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star6,Mythical,6,True,8
Spread,2380.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star1,Default,1,False,9
Spread,2570.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star2,Default,2,False,9
Spread,2660.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star3,Default,3,False,9
Spread,2750.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star4,Default,4,False,9
Spread,2885.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star5,Default,5,False,9
Spread,3020.0,0.65,2.1,3,14.0,9.75,0.1,WeaponType_Shotgun_Default_Star6,Default,6,False,9
Spread,2488.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star1,Arsenal-X,1,True,9
Spread,2696.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star2,Arsenal-X,2,True,9
Spread,2777.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star3,Arsenal-X,3,True,9
Spread,2903.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star4,Arsenal-X,4,True,9
Spread,3065.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star5,Arsenal-X,5,True,9
Spread,3344.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star6,Arsenal-X,6,True,9
Automatic,1880.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star1,Default,1,False,9
Automatic,2050.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star2,Default,2,False,9
Automatic,2140.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star3,Default,3,False,9
Automatic,2230.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star4,Default,4,False,9
Automatic,2365.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star5,Default,5,False,9
Automatic,2500.0,0.2,2.75,3,14.0,11.0,0.0,WeaponType_AssaultGun_Default_Star6,Default,6,False,9
Automatic,1970.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Arsenal-X_Star1,Arsenal-X,1,True,9
Automatic,2060.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star2,Arsenal-X,2,True,9
Automatic,2150.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star3,Arsenal-X,3,True,9
Automatic,2240.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star4,Arsenal-X,4,True,9
Automatic,2720.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,9
Automatic,2990.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,9
Explosive,1335.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,9
Explosive,1476.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,9
Explosive,1566.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,9
Explosive,1656.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,9
Explosive,1746.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star5,Default,5,False,9
Explosive,1836.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star6,Default,6,False,9
Explosive,1380.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star1,Arsenal-X,1,True,9
Explosive,1434.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star2,Arsenal-X,2,True,9
Explosive,1506.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star3,Arsenal-X,3,True,9
Explosive,1650.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star4,Arsenal-X,4,True,9
Explosive,1803.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star5,Arsenal-X,5,True,9
Explosive,2064.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star6,Arsenal-X,6,True,9
Elemental,1180.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star1,Default,1,False,9
Elemental,1270.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star2,Default,2,False,9
Elemental,1490.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star3,Default,3,False,9
Elemental,1580.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star4,Default,4,False,9
Elemental,1670.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star5,Default,5,False,9
Elemental,1760.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Default_Star6,Default,6,False,9
Elemental,1270.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Arsenal-X_Star1,Arsenal-X,1,True,9
Elemental,1360.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star2,Arsenal-X,2,True,9
Elemental,1450.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star3,Arsenal-X,3,True,9
Elemental,1540.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star4,Arsenal-X,4,True,9
Elemental,1920.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star5,Arsenal-X,5,True,9
Elemental,2100.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star6,Arsenal-X,6,True,9
Precision,1280.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star1,Default,1,False,9
Precision,1370.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star2,Default,2,False,9
Precision,1460.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star3,Default,3,False,9
Precision,1550.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star4,Default,4,False,9
Precision,1685.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Default_Star5,Default,5,False,9
Precision,1820.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Default_Star6,Default,6,False,9
Precision,1325.0,0.75,2.0,2,13.2,10.0,0.1,WeaponType_RailGun_Arsenal-X_Star1,Arsenal-X,1,True,9
Precision,1388.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star2,Arsenal-X,2,True,9
Precision,1496.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star3,Arsenal-X,3,True,9
Precision,1622.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star4,Arsenal-X,4,True,9
Precision,1766.0,0.75,2.0,2,13.2,10.5,0.1,WeaponType_RailGun_Arsenal-X_Star5,Arsenal-X,5,True,9
Precision,1982.0,0.75,2.0,2,13.2,11.0,0.1,WeaponType_RailGun_Arsenal-X_Star6,Arsenal-X,6,True,9
Elemental,166.0,0.05,0.1,65,10.0,9.0,0.2,WeaponType_Flamer_Mythical_Star1,Mythical,1,True,9
Elemental,184.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star2,Mythical,2,True,9
Elemental,202.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star3,Mythical,3,True,9
Elemental,220.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star4,Mythical,4,True,9
Elemental,238.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star5,Mythical,5,True,9
Elemental,265.0,0.05,0.1,65,10.0,9.5,0.2,WeaponType_Flamer_Mythical_Star6,Mythical,6,True,9
Precision,1625.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star1,Mythical,1,True,9
Precision,1733.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star2,Mythical,2,True,9
Precision,1859.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star3,Mythical,3,True,9
Precision,2021.0,1.0,3.0,2,11.0,8.5,0.13,WeaponType_Hammer_Mythical_Star4,Mythical,4,True,9
Precision,2165.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star5,Mythical,5,True,9
Precision,2480.0,1.0,3.0,2,11.0,9.7,0.13,WeaponType_Hammer_Mythical_Star6,Mythical,6,True,9
Explosive,1588.0,0.5,2.7,2,11.5,9.0,0.0,WeaponType_RocketLauncher_Mythical_Star1,Mythical,1,True,9
Explosive,1705.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star2,Mythical,2,True,9
Explosive,1768.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star3,Mythical,3,True,9
Explosive,1948.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star4,Mythical,4,True,9
Explosive,2128.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star5,Mythical,5,True,9
Explosive,2407.0,0.5,2.7,2,11.5,9.3,0.0,WeaponType_RocketLauncher_Mythical_Star6,Mythical,6,True,9
Automatic,322.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star1,Mythical,1,True,9
Automatic,358.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star2,Mythical,2,True,9
Automatic,394.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star3,Mythical,3,True,9
Automatic,430.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star4,Mythical,4,True,9
Automatic,466.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star5,Mythical,5,True,9
Automatic,565.0,0.05,0.15,80,22.0,10.0,0.2,WeaponType_Minigun_Mythical_Star6,Mythical,6,True,9
Spread,1430.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star1,Mythical,1,True,9
Spread,1520.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star2,Mythical,2,True,9
Spread,1610.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star3,Mythical,3,True,9
Spread,1709.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star4,Mythical,4,True,9
Spread,1943.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star5,Mythical,5,True,9
Spread,2132.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_Spreadgun_Mythical_Star6,Mythical,6,True,9
Precision,1180.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star1,Mythical,1,True,9
Precision,1270.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star2,Mythical,2,True,9
Precision,1360.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star3,Mythical,3,True,9
Precision,1450.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star4,Mythical,4,True,9
Precision,1585.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star5,Mythical,5,True,9
Precision,1720.0,0.75,2.4,2,12.0,10.0,0.1,WeaponType_Crossbow_Mythical_Star6,Mythical,6,True,9
Spread,2400.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star1,Default,1,False,10
Spread,2600.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star2,Default,2,False,10
Spread,2700.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star3,Default,3,False,10
Spread,2800.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star4,Default,4,False,10
Spread,2950.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Default_Star5,Default,5,False,10
Spread,3100.0,0.65,2.1,3,14.0,9.75,0.1,WeaponType_Shotgun_Default_Star6,Default,6,False,10
Spread,2520.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star1,Arsenal-X,1,True,10
Spread,2740.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star2,Arsenal-X,2,True,10
Spread,2830.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star3,Arsenal-X,3,True,10
Spread,2970.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star4,Arsenal-X,4,True,10
Spread,3150.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star5,Arsenal-X,5,True,10
Spread,3460.0,0.65,2.1,3,14.0,9.0,0.1,WeaponType_Shotgun_Arsenal-X_Star6,Arsenal-X,6,True,10
Automatic,1900.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star1,Default,1,False,10
Automatic,2080.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star2,Default,2,False,10
Automatic,2180.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star3,Default,3,False,10
Automatic,2280.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star4,Default,4,False,10
Automatic,2430.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Default_Star5,Default,5,False,10
Automatic,2580.0,0.2,2.75,3,14.0,11.0,0.0,WeaponType_AssaultGun_Default_Star6,Default,6,False,10
Automatic,2000.0,0.2,2.75,3,14.0,10.0,0.0,WeaponType_AssaultGun_Arsenal-X_Star1,Arsenal-X,1,True,10
Automatic,2100.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star2,Arsenal-X,2,True,10
Automatic,2200.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star3,Arsenal-X,3,True,10
Automatic,2300.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star4,Arsenal-X,4,True,10
Automatic,2800.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star5,Arsenal-X,5,True,10
Automatic,3100.0,0.2,2.75,3,14.0,10.5,0.0,WeaponType_AssaultGun_Arsenal-X_Star6,Arsenal-X,6,True,10
Explosive,1350.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star1,Default,1,False,10
Explosive,1500.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star2,Default,2,False,10
Explosive,1600.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star3,Default,3,False,10
Explosive,1700.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Default_Star4,Default,4,False,10
Explosive,1800.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star5,Default,5,False,10
Explosive,1900.0,1.0,3.0,3,3.35,8.5,0.13,WeaponType_MortarGun_Default_Star6,Default,6,False,10
Explosive,1400.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star1,Arsenal-X,1,True,10
Explosive,1460.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star2,Arsenal-X,2,True,10
Explosive,1540.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star3,Arsenal-X,3,True,10
Explosive,1700.0,1.0,3.0,3,3.35,8.0,0.13,WeaponType_MortarGun_Arsenal-X_Star4,Arsenal-X,4,True,10
Explosive,1870.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star5,Arsenal-X,5,True,10
Explosive,2160.0,1.0,3.0,3,3.35,9.0,0.13,WeaponType_MortarGun_Arsenal-X_Star6,Arsenal-X,6,True,10
Elemental,1200.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star1,Default,1,False,10
Elemental,1300.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star2,Default,2,False,10
Elemental,1530.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star3,Default,3,False,10
Elemental,1630.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star4,Default,4,False,10
Elemental,1730.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Default_Star5,Default,5,False,10
Elemental,1830.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Default_Star6,Default,6,False,10
Elemental,1300.0,0.5,2.7,2,10.0,9.0,0.2,WeaponType_TeslaGun_Arsenal-X_Star1,Arsenal-X,1,True,10
Elemental,1400.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star2,Arsenal-X,2,True,10
Elemental,1500.0,0.5,2.7,2,10.0,9.5,0.2,WeaponType_TeslaGun_Arsenal-X_Star3,Arsenal-X,3,True,10
