identifier,collection,name,url,thumbnailUrl,owner,rank,priceCurrency,priceAmount,Background,Body,Earrings,Eyes,Face,Head,Headgear,LegAccessories,Legs,Mouth,Perk 1,Perk 2,Rarity Class,Skin,Species,level,health,shield,talent_points_available,talent_points_total,earn_rate,character_tokens,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
CRHEROES-9edff2-0188,CRHEROES-9edff2,Space Shark #392,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd16u5e6gh0grt0xf4ehc0g8p2gk8vh2t6ce6salqenr9zyjnrpq2qshmph05,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Elemental Weapons Proficiency,Grounded,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,515,1,0,10,0,2,0,1,0,3,3,0,1,2,3,1,3,0,0,0,0,10
CRHEROES-9edff2-0189,CRHEROES-9edff2,Space Shark #393,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1ume4mhe3utn3dfq7gsrp4v4m2frhwcfvdhrenywls3dqnv3m9tdsrmya64,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Resilience,Stonewall,Epic,Maui,Space Shark,8,899,492,10,10,0.74,684,0,0,0,10,1,1,1,1,1,10,3,0,0,1,1,0,0,0,0,0,0
CRHEROES-9edff2-018a,CRHEROES-9edff2,Space Shark #394,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd18n4h4jlh4ux80rfesue509mcjh4r6a6sr8azw968l3daape4lcssm8hfy2,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Grounded,Galvanized,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,946,1,2,10,0,0,1,4,15,1,0,1,0,2,0,1,2,0,0,0,0,0
CRHEROES-9edff2-018b,CRHEROES-9edff2,Space Shark #395,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1fzsdqqkymmpjf5gns8veavlzkpsg4yah8xrjcmlhr9mkq4r7s68s9vm9ur,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Escape Artist,Overachiever,Epic,Maui,Space Shark,8,899,492,10,10,0.74,480,10,1,0,0,0,1,0,3,3,1,0,0,10,0,0,1,0,0,0,0,0
CRHEROES-9edff2-018c,CRHEROES-9edff2,Space Shark #396,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Escape Artist,Brawler,Epic,Maui,Space Shark,8,899,492,10,10,0.74,556,2,0,0,0,0,3,0,0,2,0,0,1,10,0,0,12,0,0,0,0,0
CRHEROES-9edff2-018d,CRHEROES-9edff2,Space Shark #397,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Escape Artist,Overshield,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,94,2,6,0,0,3,11,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0
CRHEROES-9edff2-018e,CRHEROES-9edff2,Space Shark #398,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Explosive Weapons Proficiency,Precision Weapons Proficiency,Epic,Maui,Space Shark,8,899,492,10,10,0.74,213,1,0,0,0,1,1,1,1,0,0,1,2,0,1,1,0,0,0,10,10,0
CRHEROES-9edff2-018f,CRHEROES-9edff2,Space Shark #399,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Nano Meds,Grounded,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,459,0,0,10,0,1,0,0,1,14,0,3,0,2,2,1,1,0,0,0,0,0
CRHEROES-9edff2-0190,CRHEROES-9edff2,Space Shark #400,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1ume4mhe3utn3dfq7gsrp4v4m2frhwcfvdhrenywls3dqnv3m9tdsrmya64,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Perseverance,Black Widow,Epic,Maui,Space Shark,7,713,390,5,5,0.6,419,1,0,0,0,0,0,10,0,1,0,0,10,0,1,2,0,0,0,0,0,0
CRHEROES-9edff2-0191,CRHEROES-9edff2,Space Shark #401,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Automatic Weapons Proficiency,Cool Moves,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,1527,2,0,0,0,0,1,0,3,3,3,0,2,0,0,10,1,10,0,0,0,0
CRHEROES-9edff2-0192,CRHEROES-9edff2,Space Shark #402,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1yuxkvzgphfxlwg6hnd9qztt4fsx8609ry84ch7kvggc04pux5e4qxyxc9p,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Overshield,Automatic Weapons Proficiency,Epic,Maui,Space Shark,4,258,139,0,0,0.27,57,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
CRHEROES-9edff2-0193,CRHEROES-9edff2,Space Shark #403,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1rhuy9fmsf6ful56j6rjvvxtd2wv3hzyeznzfehj2dft5gn3a4ngqxkurmj,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Overshield,Black Widow,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,423,0,0,0,0,4,10,10,0,0,1,0,0,1,2,2,0,0,0,0,0,0
CRHEROES-9edff2-0194,CRHEROES-9edff2,Space Shark #404,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Scatter Weapons Proficiency,Adrenaline Rush,Epic,Maui,Space Shark,8,899,492,10,10,0.74,229,1,1,0,0,10,0,2,1,3,0,0,0,0,0,2,0,0,10,0,0,0
CRHEROES-9edff2-0195,CRHEROES-9edff2,Space Shark #405,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Perseverance,Adrenaline Rush,Epic,Maui,Space Shark,6,543,296,0,0,0.48,226,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0196,CRHEROES-9edff2,Space Shark #406,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Stonewall,Adrenaline Rush,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,85,1,0,0,10,11,3,1,0,3,1,2,1,1,4,1,1,0,0,0,0,0
CRHEROES-9edff2-0197,CRHEROES-9edff2,Space Shark #407,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Explosive Weapons Proficiency,Galvanized,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,453,2,1,0,0,0,1,3,11,0,3,3,0,0,1,0,0,0,0,0,10,0
CRHEROES-9edff2-0198,CRHEROES-9edff2,Space Shark #408,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1n0a636gkmnghe37kaxqfrzlmf6ysy6k9rqfsdj8xcdlaejzwy3dsn774v3,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Grounded,Overshield,Epic,Maui,Space Shark,6,543,296,0,0,0.48,608,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0199,CRHEROES-9edff2,Space Shark #409,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1vntlg43zvyhg05plaww7l8gljdd6tqs3ak6ujeqa2tfvwuszskcqvjd28t,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Automatic Weapons Proficiency,Resilience,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,967,2,2,0,0,3,0,2,4,0,12,1,1,0,2,1,0,10,0,0,0,0
CRHEROES-9edff2-019a,CRHEROES-9edff2,Space Shark #410,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd18mfnt9ylg9u34q42c7820u2s8jv93th8nl86n0maw5wf067xt4pq037pf2,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Resilience,Explosive Weapons Proficiency,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,2072,0,1,0,0,3,0,2,0,0,10,1,0,1,3,0,0,0,0,0,10,0
CRHEROES-9edff2-019b,CRHEROES-9edff2,Space Shark #411,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1m5m0xh37cs5jkpc2rdrynjc9hfvzljrwu249grzhu00vwe2jqjcqhzt8w2,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Galvanized,Hodler,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,1811,4,12,0,0,0,1,3,10,2,0,2,0,2,0,3,1,0,0,0,0,0
CRHEROES-9edff2-019c,CRHEROES-9edff2,Space Shark #412,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1vntlg43zvyhg05plaww7l8gljdd6tqs3ak6ujeqa2tfvwuszskcqvjd28t,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Grounded,Stonewall,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,977,1,2,10,10,2,2,0,0,1,1,0,1,2,2,6,0,0,0,0,0,0
CRHEROES-9edff2-019d,CRHEROES-9edff2,Space Shark #413,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd14g5mpy39lvq2ka2rvxqd6aglsee82t2y4dpkq8stw4aj0em6u35s549eq0,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Nano Meds,Resilience,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,595,0,1,0,0,1,3,2,2,10,12,2,2,2,2,0,1,0,0,0,0,0
CRHEROES-9edff2-019e,CRHEROES-9edff2,Space Shark #414,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1q2mfy44kcptm8x9pfm6kffjdn3j7tlzpyytlm8mv24p2xelevqtqsk7yfl,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Escape Artist,Nano Meds,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,511,0,0,0,0,0,5,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-019f,CRHEROES-9edff2,Space Shark #415,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Galvanized,Adrenaline Rush,Epic,Maui,Space Shark,12,1793,983,30,30,1.38,213,3,0,0,0,12,0,3,12,5,3,0,0,3,4,3,2,0,0,0,0,0
CRHEROES-9edff2-01a0,CRHEROES-9edff2,Space Shark #416,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd16u5e6gh0grt0xf4ehc0g8p2gk8vh2t6ce6salqenr9zyjnrpq2qshmph05,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Hodler,Cold Blooded,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,504,1,11,0,0,0,1,1,0,0,0,14,0,2,2,2,1,0,0,0,0,0
CRHEROES-9edff2-01a1,CRHEROES-9edff2,Space Shark #417,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd13p0u0g3s65cuufllv0jqu03mjqemlvjdgw27ffzvwhtez74alfzsf9n88r,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Nano Meds,Hodler,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,1535,0,12,0,0,1,0,2,1,11,5,3,3,1,0,1,0,0,0,0,0,0
CRHEROES-9edff2-01a2,CRHEROES-9edff2,Space Shark #418,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1am2t6wlec0aryeu7kn0llg3wdfcaxcmuv8wsl93wknw7w8s6espssakdrc,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Cold Blooded,Overshield,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,72,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-01a3,CRHEROES-9edff2,Space Shark #419,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Elemental Weapons Proficiency,Hodler,Epic,Maui,Space Shark,2,58,29,0,0,0.08,73,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CRHEROES-9edff2-01a4,CRHEROES-9edff2,Space Shark #420,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Black Widow,Elemental Weapons Proficiency,Epic,Maui,Space Shark,8,899,492,10,10,0.74,262,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,10
CRHEROES-9edff2-01a5,CRHEROES-9edff2,Space Shark #421,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Cold Blooded,Grounded,Epic,Maui,Space Shark,12,1793,983,30,30,1.38,15,3,2,10,0,0,0,3,3,1,3,14,2,1,4,1,3,0,0,0,0,0
CRHEROES-9edff2-01a6,CRHEROES-9edff2,Space Shark #422,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Escape Artist,Precision Weapons Proficiency,Epic,Maui,Space Shark,6,543,296,0,0,0.48,81,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0
CRHEROES-9edff2-01a7,CRHEROES-9edff2,Space Shark #423,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Elemental Weapons Proficiency,Overshield,Epic,Maui,Space Shark,7,713,390,5,5,0.6,8,0,0,0,0,0,11,0,3,0,0,0,1,0,0,0,0,0,0,0,0,10
CRHEROES-9edff2-01a8,CRHEROES-9edff2,Space Shark #424,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Grounded,Resilience,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,8,0,2,10,0,0,6,2,0,0,10,1,3,1,2,2,1,0,0,0,0,0
CRHEROES-9edff2-01a9,CRHEROES-9edff2,Space Shark #425,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Overshield,Elemental Weapons Proficiency,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,255,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CRHEROES-9edff2-01aa,CRHEROES-9edff2,Space Shark #426,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Stonewall,Brawler,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,10,1,0,0,10,2,4,1,0,0,0,3,1,3,0,4,10,0,0,0,0,0
CRHEROES-9edff2-01ab,CRHEROES-9edff2,Space Shark #427,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Galvanized,Grounded,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,432,2,1,10,0,3,0,0,11,1,0,0,1,3,0,2,1,0,0,0,0,0
CRHEROES-9edff2-01ac,CRHEROES-9edff2,Space Shark #428,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Cool Moves,Escape Artist,Epic,Maui,Space Shark,6,543,296,0,0,0.48,79,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0
CRHEROES-9edff2-01ad,CRHEROES-9edff2,Space Shark #429,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1rc85lfxw20l6esh894hzrs6lrx8sa6c8q7693ljtlkaps7k0hvpqrj0xhq,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Cold Blooded,Resilience,Epic,Maui,Space Shark,9,1101,603,15,15,0.88,1022,2,0,0,0,0,0,0,1,1,12,10,5,0,0,4,0,0,0,0,0,0
CRHEROES-9edff2-01ae,CRHEROES-9edff2,Space Shark #430,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq6wegs2xkypfpync8mn2sa5cmpqjlvrhwz5nqgepyg8,,EGLD,6.01,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Automatic Weapons Proficiency,Grounded,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,484,2,0,10,0,0,1,0,5,3,4,0,3,0,0,0,2,10,0,0,0,0
CRHEROES-9edff2-01af,CRHEROES-9edff2,Space Shark #431,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1v0cx9trp7x0nfknzlvjflpkrf766nsxrzxk536vf37c2a2kh87us0rghr9,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Elemental Weapons Proficiency,Adrenaline Rush,Epic,Maui,Space Shark,5,391,212,0,0,0.37,132,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CRHEROES-9edff2-01b0,CRHEROES-9edff2,Space Shark #432,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/epic_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9e7fa44d,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Hawaii,None,Angry,None,None,Sunglasses,None,Hawaii,Cigar,Explosive Weapons Proficiency,Galvanized,Epic,Maui,Space Shark,10,1318,722,20,20,1.03,578,3,2,0,0,1,1,1,11,3,0,0,2,1,2,2,1,0,0,0,10,0
